종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"034940","조아제약","KOSDAQ","제약","729","-34","-4.46","22584293883"
"067000","조이시티","KOSDAQ","IT 서비스","1421","-79","-5.27","99332796766"
"309930","조이웍스앤코","KOSDAQ","유통","2555","-1095","-30.00","12512879995"
"018700","졸스","KOSDAQ","유통","1900","115","6.44","22242513400"
"033340","좋은사람들","KOSDAQ","섬유·의류","1058","-72","-6.37","102573690364"
"036930","주성엔지니어링","KOSDAQ","기계·장비","200000","-8000","-3.85","9296224200000"
"072020","중앙백신","KOSDAQ","제약","9450","-200","-2.07","89384592150"
"000440","중앙에너비스","KOSDAQ","유통","16440","-560","-3.29","102374017200"
"051980","중앙첨단소재","KOSDAQ","전기·전자","1563","-104","-6.24","173636341167"
"221800","지구홀딩스","KOSDAQ","일반서비스","10700","-270","-2.46","174611705700"
"228760","지노믹트리","KOSDAQ","일반서비스","13260","-430","-3.14","329633018520"
"314130","지놈앤컴퍼니","KOSDAQ","제약","6120","490","8.70","273612256200"
"389030","지니너스","KOSDAQ","일반서비스","3480","-255","-6.83","116887788600"
"263860","지니언스","KOSDAQ","IT 서비스","15940","-40","-0.25","144728824000"
"303030","지니틱스","KOSDAQ","전기·전자","2325","0","0.00","21291131700"
"208350","지란지교시큐리티","KOSDAQ","IT 서비스","3015","-175","-5.49","24426233550"
"446840","지슨","KOSDAQ","의료·정밀기기","1210","10","0.83","66650530430"
"144510","지씨셀","KOSDAQ","일반서비스","19480","40","0.21","307790701120"
"340450","지씨지놈","KOSDAQ","일반서비스","6020","-570","-8.65","142377773860"
"306620","지아이에스","KOSDAQ","기계·장비","3215","-160","-4.74","154134121560"
"358570","지아이이노베이션","KOSDAQ","일반서비스","14480","-1420","-8.93","930640764080"
"382480","지아이텍","KOSDAQ","기계·장비","2365","-125","-5.02","93079636100"
"382800","지앤비에스 에코","KOSDAQ","기계·장비","7460","-190","-2.48","237459565860"
"051160","지어소프트","KOSDAQ","IT 서비스","7880","-40","-0.51","121938508400"
"053050","지에스이","KOSDAQ","전기·가스·수도","2040","-80","-3.77","61174697880"
"388610","지에프씨생명과학","KOSDAQ","화학","7090","-350","-4.70","37603296810"
"493330","지에프아이","KOSDAQ","기계·장비","14360","-1680","-10.47","110315616560"
"119850","지엔씨에너지","KOSDAQ","전기·전자","22700","-1400","-5.81","373390234300"
"065060","지엔코","KOSDAQ","섬유·의류","2935","230","8.50","13971069600"
"204840","지엘팜텍","KOSDAQ","유통","955","-17","-1.75","74059300730"
"311320","지오엘리먼트","KOSDAQ","전기·전자","7910","-370","-4.47","99781169600"
"456160","지투지바이오","KOSDAQ","제약","58200","-4600","-7.32","962939893800"
"388050","지투파워","KOSDAQ","전기·전자","9980","-450","-4.31","186720181260"
"018120","진로발효","KOSDAQ","음식료·담배","16980","-110","-0.64","112426617600"
"109820","진매트릭스","KOSDAQ","일반서비스","1886","50","2.72","38462405040"
"086060","진바이오텍","KOSDAQ","유통","3925","-170","-4.15","33796553975"
"036890","진성티이씨","KOSDAQ","기계·장비","14310","-390","-2.65","315286835130"
"363250","진시스템","KOSDAQ","의료·정밀기기","3890","-60","-1.52","33097605980"
"007370","진양제약","KOSDAQ","제약","4270","-170","-3.83","60354686490"
"285800","진영","KOSDAQ","화학","1349","-29","-2.10","23576837230"
"085660","차바이오텍","KOSDAQ","제약","13470","-100","-0.74","1252302505560"
"351870","차이커뮤니케이션","KOSDAQ","일반서비스","2935","95","3.35","32756484270"
"094850","참좋은여행","KOSDAQ","일반서비스","4670","-150","-3.11","65380000000"
"004650","창해에탄올","KOSDAQ","음식료·담배","9370","-90","-0.95","86118592450"
"0011T0","채비","KOSDAQ","전기·전자","10860","-770","-6.62","509872558260"
"278280","천보","KOSDAQ","화학","49250","500","1.03","599898490000"
"362320","청담글로벌","KOSDAQ","유통","4085","-215","-5.00","86403019650"
"066360","체리부로","KOSDAQ","음식료·담배","811","-19","-2.29","38889084165"
"047820","초록뱀미디어","KOSDAQ","오락·문화","4200","-185","-4.22","102706506000"
"094360","칩스앤미디어","KOSDAQ","전기·전자","15500","-400","-2.52","331006747000"
"0082N0","카나프테라퓨틱스","KOSDAQ","일반서비스","24750","-1800","-6.78","327115305000"
"016920","카스","KOSDAQ","유통","893","-16","-1.76","23658729434"
"284620","카이노스메드","KOSDAQ","일반서비스","1087","0","0.00","35965517911"
"293490","카카오게임즈","KOSDAQ","IT 서비스","9500","20","0.21","852975654500"
"140430","카티스","KOSDAQ","IT 서비스","3300","-200","-5.71","35275373100"
"042000","카페24","KOSDAQ","IT 서비스","20750","820","4.11","501697006750"
"313760","캐리","KOSDAQ","전기·전자","468","0","0.00","5244963048"
"071850","캐스텍코리아","KOSDAQ","운송장비·부품","1507","13","0.87","36561233566"
"198080","캐프","KOSDAQ","전기·전자","3140","-125","-3.83","67620480900"
"210120","캔버스엔","KOSDAQ","오락·문화","1182","-3","-0.25","28648698996"
"050110","캠시스","KOSDAQ","전기·전자","1440","-59","-3.94","42083745120"
"452300","캡스톤파트너스","KOSDAQ","금융","3175","-155","-4.65","44988178375"
"451760","컨텍","KOSDAQ","IT 서비스","17440","-710","-3.91","278897061760"
"900310","컬러레이","KOSDAQ","금융","520","0","0.00","33301671000"
"078340","컴투스","KOSDAQ","IT 서비스","26550","-650","-2.39","321024360150"
"063080","컴투스홀딩스","KOSDAQ","IT 서비스","15920","40","0.25","104995456640"
"307930","컴퍼니케이","KOSDAQ","금융","8000","-190","-2.32","124880000000"
"079190","케스피온","KOSDAQ","전기·전자","798","-92","-10.34","15303850086"
"263700","케어랩스","KOSDAQ","일반서비스","2075","-125","-5.68","40284465000"
"214370","케어젠","KOSDAQ","제약","88400","-1000","-1.12","4748406000000"
"221980","케이디켐","KOSDAQ","화학","10050","20","0.20","40549740000"
"038530","케이바이오랩스","KOSDAQ","유통","1047","-118","-10.13","24230583843"
"192250","케이사인","KOSDAQ","IT 서비스","10180","-490","-4.59","71943332500"
"431190","케이쓰리아이","KOSDAQ","IT 서비스","3260","-250","-7.12","24405800920"
"115500","케이씨에스","KOSDAQ","IT 서비스","16500","-890","-5.12","198000000000"
"089150","케이씨티","KOSDAQ","IT 서비스","2545","-130","-4.86","43646750000"
"025880","케이씨피드","KOSDAQ","음식료·담배","2525","-40","-1.56","42207541450"
"093320","케이아이엔엑스","KOSDAQ","IT 서비스","114800","2800","2.50","560224000000"
"093640","케이알엠","KOSDAQ","전기·전자","4280","-20","-0.47","139850908880"
"073010","케이에스피","KOSDAQ","기계·장비","4010","-185","-4.41","161166912500"
"105330","케이엔더블유","KOSDAQ","운송장비·부품","9460","-50","-0.53","151544659200"
"053080","케이엔솔","KOSDAQ","기계·장비","12570","-730","-5.49","163407573990"
"199430","케이엔알시스템","KOSDAQ","의료·정밀기기","17750","-1280","-6.73","197806763250"
"432470","케이엔에스","KOSDAQ","기계·장비","10230","-340","-3.22","89733017880"
"272110","케이엔제이","KOSDAQ","전기·전자","32300","-300","-0.92","259220258500"
"039420","케이엘넷","KOSDAQ","통신","2705","-95","-3.39","62071618770"
"083550","케이엠","KOSDAQ","섬유·의류","3130","-20","-0.63","42430796450"
"032500","케이엠더블유","KOSDAQ","전기·전자","33350","2150","6.89","1407093228350"
"225430","케이엠제약","KOSDAQ","화학","2105","-255","-10.81","11740448050"
"102370","케이옥션","KOSDAQ","유통","2815","0","0.00","76650226150"
"068100","케이웨더","KOSDAQ","기계·장비","2420","-85","-3.39","28864637120"
"106080","케이이엠텍","KOSDAQ","전기·전자","1650","0","0.00","9506998050"
"455180","케이지에이","KOSDAQ","기계·장비","1627","-428","-20.83","22710180132"
"036030","케이티알파","KOSDAQ","유통","4680","15","0.32","229410244440"
"064820","케이프","KOSDAQ","운송장비·부품","11010","-640","-5.49","339770967150"
"024880","케이피에프","KOSDAQ","금속","4955","-235","-4.53","99906446070"
"042040","케이피엠테크","KOSDAQ","유통","749","0","0.00","18507312138"
"054410","케이피티유","KOSDAQ","유통","3385","15","0.45","19384012940"
"288180","케이피항공산업","KOSDAQ","운송장비·부품","14780","-2120","-12.54","109272412360"
"258610","케일럼","KOSDAQ","금속","1115","-31","-2.71","40680845245"
"274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품","26750","-3150","-10.54","367266211500"
"089010","켐트로닉스","KOSDAQ","화학","35700","-1200","-3.25","598689963900"
"220260","켐트로스","KOSDAQ","화학","4895","-265","-5.14","156992709225"
"052400","코나아이","KOSDAQ","IT 서비스","55400","-1900","-3.32","806806321400"
"402030","코난테크놀로지","KOSDAQ","IT 서비스","16930","1080","6.81","211921071840"
"391710","코닉오토메이션","KOSDAQ","기계·장비","1814","-73","-3.87","77313532580"
"046070","코다코","KOSDAQ","운송장비·부품","10280","0","0.00","159196994920"
"047770","코데즈컴바인","KOSDAQ","섬유·의류","3040","-60","-1.94","115041510080"
"080530","코디","KOSDAQ","화학","2965","-135","-4.35","32917948875"
"104540","코렌텍","KOSDAQ","의료·정밀기기","4645","-35","-0.75","59389762300"
"027050","코리아나","KOSDAQ","화학","1548","-47","-2.95","61920000000"
"190650","코리아에셋투자증권","KOSDAQ","금융","7500","-130","-1.70","47910000000"
"123410","코리아에프티","KOSDAQ","운송장비·부품","6860","-90","-1.29","190989699040"
"036690","코맥스","KOSDAQ","전기·전자","2885","0","0.00","125692107675"
"049430","코메론","KOSDAQ","의료·정밀기기","18000","-740","-3.95","162864000000"
"183300","코미코","KOSDAQ","기계·장비","90000","-3700","-3.95","941461560000"
"041960","코미팜","KOSDAQ","제약","7480","-210","-2.73","552670982600"
"089890","코세스","KOSDAQ","기계·장비","39150","-1600","-3.93","649301262300"
"360350","코셈","KOSDAQ","의료·정밀기기","11310","-770","-6.37","64896440700"
"082660","코스나인","KOSDAQ","화학","480","0","0.00","47827617120"
"043710","코스리거글로벌","KOSDAQ","유통","4260","-170","-3.84","73751258520"
"222040","코스맥스엔비티","KOSDAQ","음식료·담배","7870","60","0.77","162342360000"
"241710","코스메카코리아","KOSDAQ","화학","71400","800","1.13","762552000000"
"439960","코스모로보틱스","KOSDAQ","의료·정밀기기","37100","-4200","-10.17","1191240412600"
"355150","코스텍시스","KOSDAQ","전기·전자","38350","-3050","-7.37","299028372500"
"166480","코아스템켐온","KOSDAQ","제약","3670","-390","-9.61","194034279920"
"045970","코아시아","KOSDAQ","전기·전자","4300","-85","-1.94","113153966800"
"196450","코아시아씨엠","KOSDAQ","의료·정밀기기","1275","-41","-3.12","57782467050"
"384470","코어라인소프트","KOSDAQ","IT 서비스","2905","-190","-6.14","52135140260"
"102940","코오롱생명과학","KOSDAQ","제약","49650","-2650","-5.07","649948438950"
"950160","코오롱티슈진","KOSDAQ","제약","98900","-4700","-4.54","8380395345000"
"056360","코위버","KOSDAQ","전기·전자","8610","-480","-5.28","84350448000"
"282880","코윈테크","KOSDAQ","기계·장비","14030","-520","-3.57","164067970460"
"121850","코이즈","KOSDAQ","화학","2300","15","0.66","11631097700"
"448710","코츠테크놀로지","KOSDAQ","전기·전자","15900","-840","-5.02","84036142800"
"126730","코칩","KOSDAQ","전기·전자","30150","-650","-2.11","264419298900"
"015710","코콤","KOSDAQ","전기·전자","3300","-15","-0.45","57850650000"
"052330","코텍","KOSDAQ","전기·전자","11460","-120","-1.04","203547809940"
"322780","코퍼스코리아","KOSDAQ","오락·문화","2455","55","2.29","22033207650"
"200130","콜마비앤에이치","KOSDAQ","제약","10520","-40","-0.38","309451670160"
"294570","쿠콘","KOSDAQ","IT 서비스","23850","0","0.00","240687808200"
"464490","쿼드메디슨","KOSDAQ","제약","9110","-340","-3.60","104602049430"
"317690","퀀타매트릭스","KOSDAQ","의료·정밀기기","3130","-10","-0.32","63022640770"
"432720","퀄리타스반도체","KOSDAQ","전기·전자","16060","-1080","-6.30","227852406320"
"365270","큐라클","KOSDAQ","일반서비스","15750","140","0.90","347633874000"
"348080","큐라티스","KOSDAQ","일반서비스","532","-29","-5.17","61419283492"
"060280","큐렉소","KOSDAQ","유통","11530","-690","-5.65","475725378700"
"372320","큐로셀","KOSDAQ","일반서비스","31550","100","0.32","480377712900"
"051780","큐로홀딩스","KOSDAQ","유통","3160","45","1.44","17267933760"
"115180","큐리언트","KOSDAQ","일반서비스","27650","-2200","-7.37","1031482890550"
"494120","큐리오시스","KOSDAQ","의료·정밀기기","32550","-4950","-13.20","248352659100"
"445680","큐리옥스바이오시스템즈","KOSDAQ","의료·정밀기기","90400","-2300","-2.48","1555174252000"
"182360","큐브엔터","KOSDAQ","오락·문화","7020","-30","-0.43","109159939980"
"405100","큐알티","KOSDAQ","일반서비스","17870","-1140","-6.00","219609808870"
"066310","큐에스아이","KOSDAQ","전기·전자","11930","-580","-4.64","110610438530"
"377460","큐에이드","KOSDAQ","일반서비스","4080","0","0.00","253187202960"
"016600","큐캐피탈","KOSDAQ","금융","3870","175","4.74","55185302160"
"355390","크라우드웍스","KOSDAQ","IT 서비스","2545","75","3.04","40400205480"
"096240","크레버스","KOSDAQ","일반서비스","9200","60","0.66","98791256000"
"040350","크레오에스지","KOSDAQ","IT 서비스","4720","585","14.15","92136911040"
"110790","크리스에프앤씨","KOSDAQ","섬유·의류","3455","-30","-0.86","80953966800"
"900250","크리스탈신소재","KOSDAQ","금융","519","0","0.00","74351942076"
"045520","크린앤사이언스","KOSDAQ","기계·장비","2595","-50","-1.89","16867500000"
"214150","클래시스","KOSDAQ","의료·정밀기기","44750","-1300","-2.82","2919295740250"
"466100","클로봇","KOSDAQ","IT 서비스","44000","2250","5.39","1120206516000"
"237880","클리오","KOSDAQ","화학","11540","380","3.41","208543413620"
"139670","키네마스터","KOSDAQ","IT 서비스","1731","-119","-6.43","24439660110"
"475430","키스트론","KOSDAQ","전기·전자","5010","-390","-7.22","89419031100"
"487720","키움제10호스팩","KOSDAQ","금융","2025","-5","-0.25","8565750000"
"489480","키움제11호스팩","KOSDAQ","금융","2020","-5","-0.25","13332000000"
"466690","키움히어로제1호스팩","KOSDAQ","금융","2000","-10","-0.50","10190000000"
"0131D0","키움히어로제2호스팩","KOSDAQ","금융","1981","0","0.00","12500110000"
"054780","키이스트","KOSDAQ","오락·문화","1809","-80","-4.24","35560947537"
"256940","킵스파마","KOSDAQ","제약","6440","-210","-3.16","129303266680"
"219130","타이거일렉","KOSDAQ","전기·전자","53200","-7200","-11.92","335920228000"
"336680","탑런토탈솔루션","KOSDAQ","전기·전자","3240","-165","-4.85","126831607920"
"360070","탑머티리얼","KOSDAQ","전기·전자","13980","-550","-3.79","114468841140"
"065130","탑엔지니어링","KOSDAQ","기계·장비","4195","-430","-9.30","67136780000"
"134580","탑코미디어","KOSDAQ","IT 서비스","1323","-18","-1.34","65216159127"
"023160","태광","KOSDAQ","금속","31500","-2550","-7.49","814818123000"
"323280","태성","KOSDAQ","기계·장비","57300","-1800","-3.05","1749826254000"
"053620","태양","KOSDAQ","금속","7100","70","1.00","61060000000"
"044490","태웅","KOSDAQ","금속","36650","-400","-1.08","733270513650"
"124560","태웅로직스","KOSDAQ","운송·창고","1992","-68","-3.30","77131855512"
"191420","테고사이언스","KOSDAQ","제약","9800","-790","-7.46","79466573200"
"950250","테라뷰","KOSDAQ","금융","4055","-80","-1.93","144024399205"
"073640","테라사이언스","KOSDAQ","금속","654","0","0.00","69571715580"
"066700","테라젠이텍스","KOSDAQ","제약","2535","-120","-4.52","94181273160"
"095610","테스","KOSDAQ","기계·장비","119100","-3200","-2.62","2305776000000"
"064520","테크엘","KOSDAQ","전기·전자","1750","-11","-0.62","39114358500"
"089030","테크윙","KOSDAQ","기계·장비","49850","-1450","-2.83","1847124203250"
"054450","텔레칩스","KOSDAQ","전기·전자","14710","-690","-4.48","222771667430"
"200230","텔콘RF제약","KOSDAQ","제약","409","-18","-4.22","29253124997"
"393210","토마토시스템","KOSDAQ","IT 서비스","3500","15","0.43","54650904000"
"475960","토모큐브","KOSDAQ","의료·정밀기기","45550","-200","-0.44","609608130700"
"215480","토박스코리아","KOSDAQ","유통","2225","-40","-1.77","19913750000"
"051360","토비스","KOSDAQ","전기·전자","18380","-140","-0.76","274189954340"
"045340","토탈소프트","KOSDAQ","IT 서비스","7150","90","1.27","61189986000"
"108230","톱텍","KOSDAQ","기계·장비","3925","-95","-2.36","149241236625"
"079970","투비소프트","KOSDAQ","IT 서비스","596","0","0.00","7646223464"
"199800","툴젠","KOSDAQ","일반서비스","48100","-13000","-21.28","432785954900"
"417790","트루엔","KOSDAQ","전기·전자","6590","-100","-1.49","68986696690"
"290090","트윔","KOSDAQ","IT 서비스","5490","-210","-3.68","40848718320"
"026150","특수건설","KOSDAQ","건설","4750","-205","-4.14","83345072250"
"464280","티디에스팜","KOSDAQ","제약","7400","-560","-7.04","40922000000"
"117730","티로보틱스","KOSDAQ","기계·장비","18290","-1060","-5.48","412586606470"
"033830","티비씨","KOSDAQ","오락·문화","452","-13","-2.80","45200000000"
"057680","티사이언티픽","KOSDAQ","IT 서비스","2445","40","1.66","34840516500"
"204610","티쓰리","KOSDAQ","IT 서비스","2705","-5","-0.18","150184900100"
"125020","티씨머티리얼즈","KOSDAQ","전기·전자","7400","-720","-8.87","259285270000"
"064760","티씨케이","KOSDAQ","비금속","265000","-9500","-3.46","2962545240000"
"246710","티앤알바이오팹","KOSDAQ","제약","2040","-90","-4.23","97235588160"
"340570","티앤엘","KOSDAQ","제약","56100","-1400","-2.43","455980800000"
"043220","티에스넥스젠","KOSDAQ","기계·장비","1710","0","0.00","27227331360"
"277880","티에스아이","KOSDAQ","기계·장비","4425","-140","-3.07","87806213100"
"131290","티에스이","KOSDAQ","의료·정밀기기","199900","-5100","-2.49","2211179657100"
"425420","티에프이","KOSDAQ","전기·전자","46500","-4200","-8.28","574143916500"
"484810","티엑스알로보틱스","KOSDAQ","기계·장비","14750","-430","-2.83","227900996250"
"131100","티엔엔터테인먼트","KOSDAQ","오락·문화","926","-71","-7.12","29860466424"
"356860","티엘비","KOSDAQ","전기·전자","112800","-7900","-6.55","1109120664000"
"321550","티움바이오","KOSDAQ","일반서비스","7010","-260","-3.58","210569709750"
"425040","티이엠씨","KOSDAQ","화학","18000","-1490","-7.64","384744276000"
"241790","티이엠씨씨엔에스","KOSDAQ","기계·장비","6580","-350","-5.05","65817331720"
"022220","티케이지애강","KOSDAQ","화학","766","1","0.13","39674647514"
"104480","티케이케미칼","KOSDAQ","화학","1870","-86","-4.40","169974461580"
"081150","티플랙스","KOSDAQ","금속","3150","-140","-4.26","76445466300"
"130740","티피씨글로벌","KOSDAQ","운송장비·부품","1708","-85","-4.74","19260567732"
"084730","팅크웨어","KOSDAQ","전기·전자","7340","-220","-2.91","81543172160"
"440110","파두","KOSDAQ","전기·전자","112100","700","0.63","5615854306700"
"290560","파라택시스이더리움","KOSDAQ","IT 서비스","1207","-63","-4.96","26991815110"
"288330","파라택시스코리아","KOSDAQ","일반서비스","416","0","0.00","44129674368"
"033540","파라텍","KOSDAQ","기계·장비","880","-97","-9.93","45976771280"
"388870","파로스아이바이오","KOSDAQ","일반서비스","6300","-330","-4.98","81559371600"
"043200","파루","KOSDAQ","전기·전자","797","-21","-2.57","33318039055"
"214450","파마리서치","KOSDAQ","제약","295000","-2000","-0.67","3064946160000"
"177830","파버나인","KOSDAQ","전기·전자","2500","-15","-0.60","33734877500"
"037070","파세코","KOSDAQ","전기·전자","6290","-250","-3.82","125800000000"
"150900","파수AI","KOSDAQ","IT 서비스","4165","-35","-0.83","48746835130"
"037030","파워넷","KOSDAQ","전기·전자","7440","240","3.33","189816660480"
"047310","파워로직스","KOSDAQ","전기·전자","4600","-225","-4.66","168409473000"
"368770","파이버프로","KOSDAQ","의료·정밀기기","17310","-1090","-5.92","568706634750"
"170790","파이오링크","KOSDAQ","전기·전자","9130","-40","-0.44","58407668550"
"900100","파이온엑스","KOSDAQ","유통","389","0","0.00","20523835278"
"049120","파인디앤씨","KOSDAQ","전기·전자","2015","-185","-8.41","21362350945"
"038950","파인디지털","KOSDAQ","전기·전자","3070","-5","-0.16","31347048550"
"387570","파인메딕스","KOSDAQ","의료·정밀기기","6800","-80","-1.16","38256120000"
"441270","파인엠텍","KOSDAQ","전기·전자","9070","-450","-4.73","378502092840"
"106240","파인테크닉스","KOSDAQ","전기·전자","1613","58","3.73","37954857800"
"131760","파인텍","KOSDAQ","기계·장비","3810","-530","-12.21","33094863960"
"065690","파커스","KOSDAQ","화학","1309","-89","-6.37","18390574279"
"140860","파크시스템스","KOSDAQ","의료·정밀기기","275500","-7500","-2.65","1929180209500"
"091700","파트론","KOSDAQ","전기·전자","6990","-10","-0.14","349500000000"
"032800","판타지오","KOSDAQ","오락·문화","1918","48","2.57","17629126298"
"318010","팜스빌","KOSDAQ","음식료·담배","3575","10","0.28","28347383350"
"027710","팜스토리","KOSDAQ","음식료·담배","1132","-49","-4.15","126123591200"
"225590","패션플랫폼","KOSDAQ","섬유·의류","4090","-140","-3.31","20946427840"
"054300","팬스타엔터프라이즈","KOSDAQ","기계·장비","1018","8","0.79","58912622010"
"068050","팬엔터테인먼트","KOSDAQ","오락·문화","1179","-46","-3.76","32651315604"
"222110","팬젠","KOSDAQ","제약","5070","-70","-1.36","68518560630"
"271830","팸텍","KOSDAQ","기계·장비","1075","-103","-8.74","31701967150"
"263750","펄어비스","KOSDAQ","IT 서비스","43650","-250","-0.57","2804418870750"
"251970","펌텍코리아","KOSDAQ","화학","36250","-1300","-3.46","449500000000"
"187660","페니트리움바이오","KOSDAQ","일반서비스","6590","-450","-6.39","365522607270"
"0015S0","페스카로","KOSDAQ","일반서비스","10380","-540","-4.95","102416657400"
"168360","펨트론","KOSDAQ","기계·장비","19910","-190","-0.95","432197658970"
"087010","펩트론","KOSDAQ","제약","301000","-19000","-5.94","7018522350000"
"064800","포니링크","KOSDAQ","유통","3390","-210","-5.83","86653346010"
"119500","포메탈","KOSDAQ","금속","3315","-130","-3.77","39273574080"
"389140","포바이포","KOSDAQ","오락·문화","8370","1420","20.43","119437681950"
"105760","포스뱅크","KOSDAQ","기계·장비","5000","-200","-3.85","50886935000"
"009520","포스코엠텍","KOSDAQ","금속","16630","-190","-1.13","692518150890"
"189690","포시에스","KOSDAQ","IT 서비스","1913","7","0.37","52266926697"
"318020","포인트모바일","KOSDAQ","전기·전자","2700","-210","-7.22","33213434400"
"256630","포인트엔지니어링","KOSDAQ","금속","4700","-440","-8.56","54517245800"
"331380","포커스에이아이","KOSDAQ","전기·전자","2090","-10","-0.48","67740012010"
"208710","포톤","KOSDAQ","전기·전자","3825","-30","-0.78","50414004900"
"472850","폰드그룹","KOSDAQ","유통","4295","-100","-2.28","247270245340"
"039980","폴라리스AI","KOSDAQ","IT 서비스","8430","90","1.08","121233634020"
"041910","폴라리스AI파마","KOSDAQ","제약","6390","-320","-4.77","84880606500"
"234100","폴라리스세원","KOSDAQ","운송장비·부품","3680","-280","-7.07","53734020480"
"041020","폴라리스오피스","KOSDAQ","IT 서비스","4110","-55","-1.32","204200389230"
"114630","폴라리스우노","KOSDAQ","화학","1891","-27","-1.41","32591853968"
"487580","폴레드","KOSDAQ","전기·전자","5070","-680","-11.83","127677105270"
"290720","푸드나무","KOSDAQ","유통","3025","-5","-0.17","106244479550"
"005670","푸드웰","KOSDAQ","음식료·담배","6140","-190","-3.00","61400000000"
"094940","푸른로보틱스","KOSDAQ","전기·전자","9570","-980","-9.29","80018464020"
"007330","푸른저축은행","KOSDAQ","금융","11150","50","0.45","168173220000"
"093380","풍강","KOSDAQ","금속","2595","-80","-2.99","25636817235"
"023900","풍국주정","KOSDAQ","음식료·담배","8230","-270","-3.18","103698000000"
"371950","풍원정밀","KOSDAQ","전기·전자","7910","110","1.41","179260754680"
"298060","풍전약품","KOSDAQ","제약","2705","-105","-3.74","23913917675"
"370090","퓨런티어","KOSDAQ","의료·정밀기기","10200","-550","-5.12","87279666000"
"445180","퓨릿","KOSDAQ","화학","10250","-710","-6.48","176189177000"
"220100","퓨쳐켐","KOSDAQ","제약","15100","-1220","-7.48","338654042000"
"035200","프럼파스트","KOSDAQ","화학","3190","-160","-4.78","31040582100"
"334970","프레스티지바이오로직스","KOSDAQ","제약","1826","-54","-2.87","141976315162"
"227100","프로브잇","KOSDAQ","부동산","612","0","0.00","14770119384"
"321260","프로이천","KOSDAQ","전기·전자","3770","-270","-6.68","106284156680"
"053610","프로텍","KOSDAQ","기계·장비","78300","-9900","-11.22","704700000000"
"468530","프로티나","KOSDAQ","일반서비스","39600","-3150","-7.37","436994236800"
"303360","프로티아","KOSDAQ","의료·정밀기기","4270","-130","-2.95","54996383050"
"377220","프롬바이오","KOSDAQ","음식료·담배","813","-87","-9.67","23016030000"
"335810","프리시젼바이오","KOSDAQ","의료·정밀기기","1861","-55","-2.87","40848030666"
"053160","프리엠스","KOSDAQ","전기·전자","8020","-200","-2.43","48120000000"
"405000","플라즈맵","KOSDAQ","의료·정밀기기","5230","-150","-2.79","20075062120"
"041590","플래스크","KOSDAQ","건설","2370","0","0.00","116064014460"
"367000","플래티어","KOSDAQ","IT 서비스","3355","-50","-1.47","28142434485"
"075130","플랜티넷","KOSDAQ","IT 서비스","2070","-25","-1.19","34408202400"
"237820","플레이디","KOSDAQ","일반서비스","3485","-230","-6.19","44702582900"
"023770","플레이위드","KOSDAQ","IT 서비스","2735","15","0.55","24468663825"
"019570","플루토스","KOSDAQ","금융","397","-1","-0.25","37417266674"
"300080","플리토","KOSDAQ","IT 서비스","10950","2520","29.89","180734688450"
"033790","피노","KOSDAQ","전기·전자","10500","-390","-3.58","864483774000"
"032580","피델릭스","KOSDAQ","전기·전자","5890","-920","-13.51","195147856960"
"051380","피씨디렉트","KOSDAQ","유통","1825","-66","-3.49","27995631400"
"241820","피씨엘","KOSDAQ","제약","6040","0","0.00","16803871920"
"452450","피아이이","KOSDAQ","기계·장비","5280","-180","-3.30","190230480000"
"237750","피앤씨테크","KOSDAQ","전기·전자","4385","-120","-2.66","28487591000"
"460940","피앤에스로보틱스","KOSDAQ","의료·정밀기기","6750","-240","-3.43","90823140000"
"319660","피에스케이","KOSDAQ","기계·장비","98500","-5500","-5.29","2853221329000"
"031980","피에스케이홀딩스","KOSDAQ","기계·장비","106600","-5600","-4.99","2298551307000"
"002230","피에스텍","KOSDAQ","의료·정밀기기","7070","-220","-3.02","132246612400"
"043370","피에이치에이","KOSDAQ","운송장비·부품","12550","-260","-2.03","263550000000"
"239890","피엔에이치테크","KOSDAQ","화학","4475","-380","-7.83","44462503625"
"347740","피엔케이피부임상연구센타","KOSDAQ","일반서비스","1989","-86","-4.14","59691035664"
"137400","피엔티","KOSDAQ","기계·장비","46450","-750","-1.59","1100434315600"
"257370","피엔티엠에스","KOSDAQ","기계·장비","2240","-20","-0.88","28010888640"
"147760","피엠티","KOSDAQ","의료·정밀기기","6590","-1240","-15.84","71302916940"
"128660","피제이메탈","KOSDAQ","금속","3065","-65","-2.08","76022325985"
"006140","피제이전자","KOSDAQ","의료·정밀기기","5590","-300","-5.09","83095350000"
"376180","피코그램","KOSDAQ","기타제조","2045","-65","-3.08","37957322710"
"304840","피플바이오","KOSDAQ","제약","1029","-87","-7.80","25025959140"
"087600","픽셀플러스","KOSDAQ","전기·전자","4985","-295","-5.59","40710291630"
"291810","핀텔","KOSDAQ","IT 서비스","1267","-8","-0.63","14404158104"
"378340","필에너지","KOSDAQ","기계·장비","16360","-630","-3.71","353791249520"
"161580","필옵틱스","KOSDAQ","기계·장비","43250","-2850","-6.18","1013877182750"
"347770","핌스","KOSDAQ","전기·전자","1542","-107","-6.49","35245558764"
"163730","핑거","KOSDAQ","IT 서비스","16700","-380","-2.22","157089685600"
"417180","핑거스토리","KOSDAQ","IT 서비스","5420","70","1.31","19022704080"
"469880","하나30호스팩","KOSDAQ","금융","2100","5","0.24","15340500000"
